,ClassName,FileName,Unnamed: 0,XMax,XMin,YMax,YMin
302,Person,1a76122aab7176d8.jpg,13.0,0.60625,0.575625,0.272983,0.199812
303,Person,1a76122aab7176d8.jpg,14.0,0.60625,0.584375,0.161351,0.058161
304,Person,1a76122aab7176d8.jpg,15.0,0.689375,0.605,0.336773,0.186679
305,Person,1a76122aab7176d8.jpg,16.0,0.81,0.773125,0.29080700000000004,0.197936
306,Person,1a76122aab7176d8.jpg,17.0,0.843125,0.80125,0.278612,0.184803
307,Person,1a76122aab7176d8.jpg,18.0,0.885625,0.85375,0.257974,0.197936
308,Person,1a76122aab7176d8.jpg,19.0,0.990625,0.9675,0.223265,0.192308
309,Person,2374bfc5d1dec22c.jpg,895.0,0.385625,0.323125,0.7622220000000001,0.374444
310,Person,2374bfc5d1dec22c.jpg,896.0,0.625,0.491875,0.992222,0.402222
311,Person,2374bfc5d1dec22c.jpg,897.0,0.62,0.555625,0.805556,0.408889
312,Person,2374bfc5d1dec22c.jpg,898.0,0.699375,0.616875,0.805556,0.395556
313,Person,cbd0c298ec8f31f5.jpg,266.0,0.913189,0.205342,0.945415,0.112445
314,Truck,16fcb468e108e1ca.jpg,462.0,0.994375,0.018125,0.8406809999999999,0.223447
315,Truck,344997e93803bf30.jpg,256.0,0.638125,0.120625,0.8664799999999999,0.363212
316,Car,03d8d42e95ed9c50.jpg,1715.0,0.0225,0.003125,0.186667,0.13
317,Car,03d8d42e95ed9c50.jpg,1716.0,0.929375,0.039375,0.905,0.160833
318,Car,03d8d42e95ed9c50.jpg,1717.0,0.615,0.158125,0.388333,0.095
319,Car,03d8d42e95ed9c50.jpg,1718.0,0.8725,0.699375,0.238333,0.109167
320,Car,03d8d42e95ed9c50.jpg,1719.0,0.99625,0.845,0.245,0.126667
321,Car,8395b01b03fe62c5.jpg,959.0,0.52875,0.2675,0.488294,0.337793
322,Person,e0e645a674baa06d.jpg,2540.0,0.30125,0.280625,0.4675,0.43
323,Person,e0e645a674baa06d.jpg,2541.0,0.33,0.3025,0.4625,0.420833
324,Person,e0e645a674baa06d.jpg,2542.0,0.350625,0.33375,0.464167,0.419167
325,Person,e0e645a674baa06d.jpg,2543.0,0.36875,0.343125,0.4725,0.43
326,Person,e0e645a674baa06d.jpg,2544.0,0.40375,0.3775,0.453333,0.4075
327,Person,e0e645a674baa06d.jpg,2545.0,0.424375,0.4075,0.455833,0.424167
328,Person,e0e645a674baa06d.jpg,2546.0,0.48375,0.44125,0.4625,0.401667
329,Person,e0e645a674baa06d.jpg,2547.0,0.48,0.45625,0.410833,0.374167
330,Person,e0e645a674baa06d.jpg,2548.0,0.513125,0.49375,0.453333,0.415833
331,Person,e0e645a674baa06d.jpg,2549.0,0.553125,0.509375,0.460833,0.404167
332,Person,e0e645a674baa06d.jpg,2550.0,0.6075,0.5625,0.481667,0.401667
333,Person,e0e645a674baa06d.jpg,2551.0,0.59625,0.57,0.43,0.386667
334,Person,e0e645a674baa06d.jpg,2552.0,0.72625,0.660625,0.54,0.38
335,Person,e0e645a674baa06d.jpg,2553.0,0.7275,0.664375,0.453333,0.360833
336,Person,e0e645a674baa06d.jpg,2554.0,0.783125,0.7275,0.519167,0.335
337,Person,e0e645a674baa06d.jpg,2555.0,0.814375,0.779375,0.493333,0.433333
338,Person,e0e645a674baa06d.jpg,2556.0,0.888125,0.809375,0.5075,0.404167
339,Person,66fcf2a655e6903f.jpg,2207.0,0.49125,0.25375,0.920263,0.257036
340,Car,c625f782284529b7.jpg,2301.0,0.4575,0.0,0.523333,0.089167
341,Car,c625f782284529b7.jpg,2302.0,0.97,0.060625,0.971667,0.05
342,Person,c2e7c60a9a003c60.jpg,3357.0,0.55125,0.30625,0.6897840000000001,0.272727
343,Car,cf1a99bdd385b325.jpg,2572.0,0.420625,0.275,0.7476550000000001,0.623827
344,Car,cf1a99bdd385b325.jpg,2573.0,0.195625,0.0,0.999062,0.728893
345,Truck,4356a4ecc267f372.jpg,31.0,0.976235,0.07004400000000001,0.8475809999999999,0.041935
346,Truck,4356a4ecc267f372.jpg,32.0,0.243277,0.0,0.279839,0.03871
347,Car,cad36f679dced3d6.jpg,1757.0,0.696875,0.0,0.8377110000000001,0.243902
348,Truck,cdac7c3a4298f223.jpg,1437.0,0.49375,0.220625,0.616323,0.375235
349,Truck,cdac7c3a4298f223.jpg,1438.0,0.59875,0.4575,0.573171,0.422139
350,Truck,cdac7c3a4298f223.jpg,1439.0,0.730625,0.581875,0.5853659999999999,0.433396
351,Person,3aaec6c4cb13f11c.jpg,549.0,0.99875,0.0,0.998333,0.665
352,Person,7bbe075ef2f8d6e0.jpg,3300.0,0.996,0.0,0.998447,0.0
353,Truck,06f8a7cec6d80e4e.jpg,1410.0,0.70625,0.57875,0.536667,0.413333
354,Truck,06f8a7cec6d80e4e.jpg,1411.0,0.285,0.0925,0.686667,0.538333
355,Truck,06f8a7cec6d80e4e.jpg,1412.0,0.99875,0.95375,0.366667,0.321667
356,Truck,e8590748723f6c80.jpg,1033.0,0.955625,0.03125,0.95679,0.027337
357,Person,6a4185b5539f638b.jpg,1030.0,0.671875,0.428711,0.602865,0.08984400000000001
358,Person,0a3e7b5ce27b19d9.jpg,1005.0,0.945,0.485,0.966667,0.126667
359,Truck,4a5296a284151ba1.jpg,1371.0,0.8125,0.132812,0.982353,0.105882
360,Truck,e4527471d9fb72a6.jpg,202.0,0.6775,0.180625,0.8789870000000001,0.4165100000000001
361,Truck,ebb236e846f24ea1.jpg,617.0,0.918125,0.6275,0.5612050000000001,0.217514
362,Truck,ebb236e846f24ea1.jpg,618.0,0.346875,0.186875,0.43032,0.204331
363,Truck,ebb236e846f24ea1.jpg,619.0,0.999375,0.953125,0.417137,0.194915
364,Truck,57da21d69e1aae05.jpg,2.0,0.41875,0.0,0.7979970000000001,0.270451
365,Truck,57da21d69e1aae05.jpg,3.0,0.8375,0.1075,0.826377,0.293823
366,Person,161c733787100011.jpg,3099.0,0.26625,0.20125,0.999062,0.938086
367,Person,161c733787100011.jpg,3100.0,0.41375,0.343125,0.999062,0.909006
368,Person,161c733787100011.jpg,3101.0,0.504375,0.435625,0.999062,0.8377110000000001
369,Person,161c733787100011.jpg,3102.0,0.709375,0.653125,0.999062,0.8658540000000001
370,Person,776c338293ada792.jpg,319.0,0.67,0.053333000000000005,0.953333,0.425
371,Person,776c338293ada792.jpg,320.0,0.225,0.055,0.96,0.623333
372,Person,1379d2eb8b2f222e.jpg,2489.0,0.501875,0.0,0.999062,0.0
373,Person,49002aefa81758fc.jpg,754.0,0.646875,0.358125,0.992495,0.339587
374,Car,5592234f73e017c1.jpg,1412.0,0.08625,0.0,0.760833,0.678333
375,Car,5592234f73e017c1.jpg,1413.0,0.144375,0.076875,0.7625,0.695833
376,Car,5592234f73e017c1.jpg,1414.0,0.17375,0.12,0.764167,0.7025
377,Person,52db2bbbb9352629.jpg,1322.0,0.44875,0.234375,0.956842,0.197895
378,Person,f36bd8b08064e8d3.jpg,1763.0,0.999167,0.0,0.999375,0.119375
379,Person,adafe142cdc90935.jpg,3291.0,0.5566409999999999,0.03125,0.998536,0.197657
380,Truck,c649aad85cbdfb71.jpg,440.0,0.96,0.110625,0.765306,0.0
381,Car,f101ce9344130b9a.jpg,1736.0,0.999375,0.0,0.999167,0.4125
382,Car,4bf2599e9852d953.jpg,1895.0,0.84125,0.185625,0.867481,0.413534
383,Truck,99f09f54304d97ef.jpg,0.0,0.735,0.24125,0.821667,0.1525
384,Person,084f2309914142d2.jpg,2400.0,0.04186,0.0,0.507812,0.291016
385,Person,084f2309914142d2.jpg,2401.0,0.588372,0.282558,0.679688,0.200195
386,Person,084f2309914142d2.jpg,2402.0,0.998837,0.672093,0.894531,0.146484
387,Car,61dde0472f882c66.jpg,282.0,0.988125,0.0,0.9606,0.080675
388,Car,61dde0472f882c66.jpg,283.0,0.37,0.086875,0.188555,0.005629
389,Car,61dde0472f882c66.jpg,284.0,0.4775,0.328125,0.207317,0.060038
390,Car,0161865177935b8c.jpg,625.0,0.28,0.0075,0.651667,0.459167
391,Car,0161865177935b8c.jpg,626.0,0.16,0.0525,0.543333,0.4725
392,Car,0161865177935b8c.jpg,627.0,0.35375,0.261875,0.496667,0.445
393,Car,0161865177935b8c.jpg,628.0,0.44375,0.345625,0.543333,0.441667
394,Car,0161865177935b8c.jpg,629.0,0.439375,0.385,0.47,0.425
395,Car,0161865177935b8c.jpg,630.0,0.484375,0.439375,0.466667,0.423333
396,Car,0161865177935b8c.jpg,631.0,0.561875,0.524375,0.466667,0.4275
397,Car,0161865177935b8c.jpg,632.0,0.610625,0.594375,0.4375,0.42
398,Car,0161865177935b8c.jpg,633.0,0.61875,0.611875,0.430833,0.42
399,Car,0161865177935b8c.jpg,634.0,0.62875,0.62125,0.429167,0.418333
400,Car,0161865177935b8c.jpg,635.0,0.665,0.655,0.444167,0.413333
401,Car,0161865177935b8c.jpg,636.0,0.998125,0.86875,0.479167,0.4125
402,Car,0161865177935b8c.jpg,637.0,0.999375,0.975,0.49,0.4225
403,Truck,4485434ea097d1f2.jpg,1400.0,0.995,0.7575,0.786667,0.5875
404,Truck,b3eb77235c5f7406.jpg,745.0,0.488125,0.0,0.9025,0.36
405,Car,0d490bdcaeeb7775.jpg,2235.0,0.503125,0.1,0.99339,0.806421
406,Car,0d490bdcaeeb7775.jpg,2236.0,0.604375,0.334375,0.967894,0.760151
407,Car,0d490bdcaeeb7775.jpg,2237.0,0.72875,0.57875,0.948064,0.760151
408,Car,0d490bdcaeeb7775.jpg,2238.0,0.860625,0.72375,0.92729,0.76865
409,Person,1f816dc15488e1ff.jpg,1150.0,0.536654,0.225564,0.77125,0.1375
410,Person,69eb432d9323419e.jpg,2279.0,0.027344,0.0,0.6588579999999999,0.604685
411,Person,69eb432d9323419e.jpg,2280.0,0.06640599999999999,0.039062,0.6603220000000001,0.607613
412,Person,69eb432d9323419e.jpg,2281.0,0.311523,0.282227,0.6866760000000001,0.617862
413,Person,69eb432d9323419e.jpg,2282.0,0.313477,0.294922,0.698389,0.616398
414,Person,69eb432d9323419e.jpg,2283.0,0.392578,0.34375,0.7964859999999999,0.609078
415,Person,69eb432d9323419e.jpg,2284.0,0.351562,0.34570300000000004,0.648609,0.625183
416,Person,69eb432d9323419e.jpg,2285.0,0.444336,0.396484,0.792094,0.603221
417,Person,69eb432d9323419e.jpg,2286.0,0.463867,0.448242,0.689605,0.628111
418,Person,69eb432d9323419e.jpg,2287.0,0.459961,0.452148,0.672035,0.6310399999999999
419,Person,69eb432d9323419e.jpg,2288.0,0.65918,0.464844,0.715959,0.610542
420,Person,69eb432d9323419e.jpg,2289.0,0.492188,0.4697270000000001,0.710102,0.61347
421,Person,69eb432d9323419e.jpg,2290.0,0.507812,0.488281,0.677892,0.614934
422,Person,69eb432d9323419e.jpg,2291.0,0.514648,0.506836,0.633968,0.614934
423,Person,69eb432d9323419e.jpg,2292.0,0.530273,0.515625,0.6573939999999999,0.614934
424,Person,69eb432d9323419e.jpg,2293.0,0.551758,0.538086,0.63836,0.614934
425,Person,69eb432d9323419e.jpg,2294.0,0.5664060000000001,0.555664,0.6793560000000001,0.619326
426,Person,69eb432d9323419e.jpg,2295.0,0.579102,0.567383,0.68082,0.6456810000000001
427,Person,69eb432d9323419e.jpg,2296.0,0.586914,0.576172,0.651537,0.614934
428,Person,69eb432d9323419e.jpg,2297.0,0.5996090000000001,0.586914,0.6793560000000001,0.614934
429,Person,69eb432d9323419e.jpg,2298.0,0.610352,0.601562,0.6793560000000001,0.633968
430,Person,69eb432d9323419e.jpg,2299.0,0.6289060000000001,0.610352,0.6793560000000001,0.616398
431,Person,69eb432d9323419e.jpg,2300.0,0.632812,0.625,0.673499,0.619326
432,Person,69eb432d9323419e.jpg,2301.0,0.6464840000000001,0.6347659999999999,0.6866760000000001,0.616398
433,Person,69eb432d9323419e.jpg,2302.0,0.657227,0.6445310000000001,0.65593,0.620791
434,Person,69eb432d9323419e.jpg,2303.0,0.6621090000000001,0.6464840000000001,0.685212,0.654466
435,Person,69eb432d9323419e.jpg,2304.0,0.676758,0.6660159999999999,0.65593,0.614934
436,Person,69eb432d9323419e.jpg,2305.0,0.68457,0.668945,0.674963,0.625183
437,Person,69eb432d9323419e.jpg,2306.0,0.71875,0.671875,0.915081,0.601757
438,Person,69eb432d9323419e.jpg,2307.0,0.74707,0.733398,0.651537,0.616398
439,Person,69eb432d9323419e.jpg,2308.0,0.8222659999999999,0.766602,0.920937,0.614934
440,Person,69eb432d9323419e.jpg,2309.0,0.919922,0.864258,0.898975,0.654466
441,Person,69eb432d9323419e.jpg,2310.0,0.907227,0.879883,0.699854,0.616398
442,Person,69eb432d9323419e.jpg,2311.0,0.931641,0.90918,0.66325,0.614934
443,Person,69eb432d9323419e.jpg,2312.0,0.970703,0.954102,0.7393850000000001,0.633968
444,Person,69eb432d9323419e.jpg,2313.0,0.977539,0.958984,0.732064,0.610542
445,Person,69eb432d9323419e.jpg,2314.0,0.999023,0.979492,0.714495,0.644217
446,Truck,e17c4a69ada3148c.jpg,986.0,0.653125,0.24125,0.690833,0.248333
447,Person,d29bfc72ee1e88f7.jpg,787.0,0.205263,0.05,0.893281,0.529644
448,Person,d29bfc72ee1e88f7.jpg,788.0,0.907895,0.65,0.996047,0.454545
449,Truck,d30659682def49e2.jpg,825.0,0.899375,0.0,0.975833,0.0
450,Truck,9c0f29755fd22308.jpg,625.0,0.235,0.035,0.500625,0.415625
451,Truck,9c0f29755fd22308.jpg,626.0,0.788333,0.595,0.486875,0.415
452,Truck,24aa737199e24579.jpg,389.0,0.653125,0.043125,0.914735,0.239238
453,Car,615ed5816a737cf1.jpg,1598.0,0.8992540000000001,0.060634,0.76,0.274375
454,Car,497bcdb3a8186437.jpg,830.0,0.198125,0.0,0.5341670000000001,0.3175
455,Car,497bcdb3a8186437.jpg,831.0,0.348125,0.22625,0.380833,0.3
456,Car,176992c637bdb578.jpg,1491.0,0.6175,0.5575,0.461397,0.42739
457,Car,176992c637bdb578.jpg,1492.0,0.690625,0.61375,0.470588,0.42739
458,Car,176992c637bdb578.jpg,1493.0,0.999375,0.96625,0.440257,0.404412
459,Car,e4e41c4494e0df5d.jpg,357.0,0.11875,0.074375,0.675,0.635833
460,Car,e4e41c4494e0df5d.jpg,358.0,0.28625,0.216875,0.725,0.649167
461,Car,e4e41c4494e0df5d.jpg,359.0,0.32125,0.2425,0.754167,0.6925
462,Car,e4e41c4494e0df5d.jpg,360.0,0.52125,0.409375,0.739167,0.676667
463,Car,e4e41c4494e0df5d.jpg,361.0,0.999375,0.585,0.821667,0.6425
464,Person,7fd6790cf621f521.jpg,2515.0,0.0275,0.0025,0.758333,0.655
465,Person,7fd6790cf621f521.jpg,2516.0,0.07125,0.053125,0.748333,0.651667
466,Person,7fd6790cf621f521.jpg,2517.0,0.1475,0.11,0.779167,0.65
467,Person,7fd6790cf621f521.jpg,2518.0,0.1825,0.145,0.761667,0.661667
468,Person,7fd6790cf621f521.jpg,2519.0,0.240625,0.2225,0.7841670000000001,0.680833
469,Person,7fd6790cf621f521.jpg,2520.0,0.253125,0.2375,0.77,0.670833
470,Person,7fd6790cf621f521.jpg,2521.0,0.334375,0.29875,0.746667,0.640833
471,Person,7fd6790cf621f521.jpg,2522.0,0.370625,0.324375,0.75,0.648333
472,Person,7fd6790cf621f521.jpg,2523.0,0.400625,0.366875,0.725833,0.648333
473,Person,7fd6790cf621f521.jpg,2524.0,0.4275,0.406875,0.734167,0.661667
474,Person,7fd6790cf621f521.jpg,2525.0,0.448125,0.4175,0.711667,0.648333
475,Person,7fd6790cf621f521.jpg,2526.0,0.481875,0.45375,0.720833,0.648333
476,Person,7fd6790cf621f521.jpg,2527.0,0.514375,0.480625,0.720833,0.640833
477,Person,7fd6790cf621f521.jpg,2528.0,0.54,0.505,0.751667,0.634167
478,Person,7fd6790cf621f521.jpg,2529.0,0.58375,0.549375,0.755,0.634167
479,Person,7fd6790cf621f521.jpg,2530.0,0.626875,0.5825,0.765,0.645
480,Person,7fd6790cf621f521.jpg,2531.0,0.644375,0.61,0.753333,0.640833
481,Person,7fd6790cf621f521.jpg,2532.0,0.678125,0.65375,0.706667,0.634167
482,Person,7fd6790cf621f521.jpg,2533.0,0.69125,0.669375,0.734167,0.645
483,Person,7fd6790cf621f521.jpg,2534.0,0.775,0.748125,0.724167,0.639167
484,Person,7fd6790cf621f521.jpg,2535.0,0.790625,0.760625,0.7225,0.643333
485,Person,7fd6790cf621f521.jpg,2536.0,0.85375,0.824375,0.7325,0.630833
486,Person,7fd6790cf621f521.jpg,2537.0,0.89125,0.8575,0.76,0.6375
487,Person,7fd6790cf621f521.jpg,2538.0,0.92375,0.88875,0.766667,0.6275
488,Person,7fd6790cf621f521.jpg,2539.0,0.995,0.9175,0.821667,0.6275
489,Car,f1012b75d03436b7.jpg,1764.0,0.135,0.0,0.258912,0.07035599999999999
490,Car,f1012b75d03436b7.jpg,1765.0,0.9175,0.053125,0.674484,0.19606
491,Car,f1012b75d03436b7.jpg,1766.0,0.1475,0.065625,0.253283,0.163227
492,Car,f1012b75d03436b7.jpg,1767.0,0.40375,0.203125,0.234522,0.121013
493,Car,f1012b75d03436b7.jpg,1768.0,0.60875,0.50125,0.203565,0.153846
494,Car,f1012b75d03436b7.jpg,1769.0,0.999375,0.53625,0.562852,0.194184
495,Car,f1012b75d03436b7.jpg,1770.0,0.9975,0.726875,0.4174479999999999,0.212946
496,Person,11730d4f5eb828e9.jpg,658.0,0.11125,0.053125,0.515009,0.342402
497,Person,11730d4f5eb828e9.jpg,659.0,0.160625,0.0775,0.505629,0.309568
498,Person,11730d4f5eb828e9.jpg,660.0,0.188125,0.13375,0.511257,0.322702
499,Person,11730d4f5eb828e9.jpg,661.0,0.53125,0.18125,0.999062,0.059099
500,Person,11730d4f5eb828e9.jpg,662.0,0.42,0.39125,0.63227,0.527205
501,Person,11730d4f5eb828e9.jpg,663.0,0.464375,0.43,0.467167,0.359287
502,Person,11730d4f5eb828e9.jpg,664.0,0.4725,0.44125,0.622889,0.567542
503,Person,11730d4f5eb828e9.jpg,665.0,0.53,0.49375,0.6153850000000001,0.507505
504,Person,11730d4f5eb828e9.jpg,666.0,0.806875,0.503125,0.999062,0.219512
505,Truck,6ac33c812b0fb30e.jpg,189.0,0.976501,0.327676,0.948242,0.019531
506,Car,fc44591efa94de2c.jpg,1292.0,0.964167,0.774167,0.213333,0.10963
507,Car,fc44591efa94de2c.jpg,1293.0,0.96,0.86,0.278519,0.171852
508,Truck,590b9a57bf678714.jpg,1038.0,0.710625,0.305625,0.72045,0.234522
509,Person,5b34248c97731354.jpg,1400.0,0.115625,0.034375,0.919167,0.683333
510,Person,5b34248c97731354.jpg,1401.0,0.148125,0.110625,0.7775,0.680833
511,Person,5b34248c97731354.jpg,1402.0,0.294375,0.255625,0.825833,0.685833
512,Person,5b34248c97731354.jpg,1403.0,0.309375,0.285,0.816667,0.6875
513,Person,5b34248c97731354.jpg,1404.0,0.388125,0.301875,0.999167,0.863333
514,Person,5b34248c97731354.jpg,1405.0,0.36,0.32125,0.789167,0.713333
515,Person,5b34248c97731354.jpg,1406.0,0.44,0.36875,0.866667,0.6825
516,Person,5b34248c97731354.jpg,1407.0,0.46875,0.44375,0.855,0.670833
517,Person,5b34248c97731354.jpg,1408.0,0.503125,0.463125,0.866667,0.665
518,Person,5b34248c97731354.jpg,1409.0,0.683125,0.5975,0.975,0.66
519,Person,5b34248c97731354.jpg,1410.0,0.760625,0.67875,0.953333,0.663333
520,Person,69c6066a87d0e8ac.jpg,2493.0,0.1325,0.0575,0.2775,0.114167
521,Person,69c6066a87d0e8ac.jpg,2494.0,0.271875,0.21,0.265833,0.143333
522,Person,69c6066a87d0e8ac.jpg,2495.0,0.3575,0.32,0.255833,0.18
523,Person,a75aea7ec1482548.jpg,2963.0,0.8775,0.291875,0.999062,0.057223
524,Car,b97054542c5919c1.jpg,2060.0,0.999375,0.1725,0.9725,0.6125
525,Truck,525c3cf1d317c3d3.jpg,100.0,0.428173,0.037657,0.677,0.414
526,Car,d48b98317cadbd23.jpg,2422.0,0.114167,0.0,0.19125,0.15
527,Car,d48b98317cadbd23.jpg,2423.0,0.385,0.0,0.43125,0.1275
528,Car,d48b98317cadbd23.jpg,2424.0,0.960833,0.0,0.9425,0.213125
529,Car,d48b98317cadbd23.jpg,2425.0,0.355833,0.225833,0.19125,0.128125
530,Car,d48b98317cadbd23.jpg,2426.0,0.751667,0.533333,0.190625,0.10875
531,Car,d48b98317cadbd23.jpg,2427.0,0.999167,0.835833,0.21125,0.111875
532,Truck,1a1c38c3e89c475a.jpg,544.0,0.24625,0.020625,0.720833,0.609167
533,Car,a804fbb55d82d710.jpg,642.0,0.794375,0.593125,0.9,0.6422220000000001
534,Car,a804fbb55d82d710.jpg,643.0,0.11875,0.088125,0.6444439999999999,0.59
535,Car,a804fbb55d82d710.jpg,644.0,0.301875,0.2225,0.6444439999999999,0.601111
536,Car,a804fbb55d82d710.jpg,645.0,0.641875,0.549375,0.778889,0.633333
537,Car,a804fbb55d82d710.jpg,646.0,0.999375,0.7375,0.998889,0.608889
538,Truck,3c4ec29a0907fc0a.jpg,1159.0,0.96625,0.031875,0.7841670000000001,0.18
539,Truck,68a523a10e7ccef4.jpg,1013.0,0.97875,0.0725,0.895833,0.2425
540,Person,ec33a957da2a786c.jpg,272.0,0.999375,0.0075,0.999062,0.045966
541,Person,a7c027a9a739411b.jpg,3230.0,0.977486,0.0,0.999375,0.166875
542,Person,a7c027a9a739411b.jpg,3231.0,0.999062,0.703565,0.999375,0.450625
543,Truck,75e41f1136bbc7ef.jpg,323.0,0.926875,0.73875,0.623333,0.340833
544,Truck,75e41f1136bbc7ef.jpg,324.0,0.794375,0.155,0.691667,0.203333
545,Car,7ea0dced873d1541.jpg,2337.0,0.658994,0.599318,0.323598,0.281542
546,Car,7ea0dced873d1541.jpg,2338.0,0.692242,0.652174,0.318925,0.278037
547,Car,7ea0dced873d1541.jpg,2339.0,0.932651,0.8550719999999999,0.343458,0.278037
548,Car,994fd459e3496bc8.jpg,1406.0,0.919375,0.111875,0.8550049999999999,0.365762
549,Car,994fd459e3496bc8.jpg,1407.0,0.27375,0.1275,0.352666,0.256314
550,Car,994fd459e3496bc8.jpg,1408.0,0.876875,0.771875,0.290926,0.248831
551,Car,994fd459e3496bc8.jpg,1409.0,0.999375,0.919375,0.674462,0.5668850000000001
552,Person,ed55f52ea4a3e15b.jpg,2430.0,0.303125,0.17875,0.8702219999999999,0.381333
553,Person,ed55f52ea4a3e15b.jpg,2431.0,0.87375,0.181875,0.964444,0.150222
554,Person,ed55f52ea4a3e15b.jpg,2432.0,0.4725,0.225,0.953778,0.136
555,Person,ed55f52ea4a3e15b.jpg,2433.0,0.32375,0.2775,0.7440000000000001,0.398222
556,Person,ed55f52ea4a3e15b.jpg,2434.0,0.661875,0.493125,0.950222,0.152
557,Person,ed55f52ea4a3e15b.jpg,2435.0,0.716875,0.6325,0.858667,0.29600000000000004
558,Person,ed55f52ea4a3e15b.jpg,2436.0,0.863125,0.766875,0.811556,0.394667
559,Person,ed55f52ea4a3e15b.jpg,2437.0,0.999375,0.93875,0.608,0.304889
560,Car,59202074609d3407.jpg,85.0,0.710625,0.26625,0.953904,0.237065
561,Person,ea08a7243fe9080d.jpg,1930.0,0.14375,0.00125,0.738333,0.0
562,Person,ea08a7243fe9080d.jpg,1931.0,0.704375,0.176875,0.999167,0.075833
563,Person,ea08a7243fe9080d.jpg,1932.0,0.749375,0.561875,0.116667,0.0
564,Person,ea08a7243fe9080d.jpg,1933.0,0.999375,0.835625,0.205,0.0
565,Person,61e4fb8b27bb57c7.jpg,680.0,0.591797,0.27636700000000003,0.6910689999999999,0.247438
566,Person,61e4fb8b27bb57c7.jpg,681.0,0.68457,0.514648,0.395315,0.108346
567,Truck,d369af26e36aa96c.jpg,1349.0,0.810625,0.0825,0.726667,0.143333
568,Truck,90db73088056bbc8.jpg,114.0,0.078431,0.0,0.754923,0.242888
569,Truck,90db73088056bbc8.jpg,115.0,0.150327,0.080065,0.579869,0.389497
570,Truck,90db73088056bbc8.jpg,116.0,0.544118,0.138889,0.774617,0.153173
571,Truck,90db73088056bbc8.jpg,117.0,0.939542,0.539216,0.737418,0.223195
572,Truck,90db73088056bbc8.jpg,118.0,0.998366,0.779412,0.6695840000000001,0.297593
573,Person,09692f4c58261bfc.jpg,3563.0,0.303704,0.050926,0.473148,0.012037
574,Person,09692f4c58261bfc.jpg,3564.0,0.694444,0.039815,0.981481,0.5148149999999999
575,Person,09692f4c58261bfc.jpg,3565.0,0.987037,0.405556,0.991667,0.483333
576,Person,09692f4c58261bfc.jpg,3566.0,0.8537040000000001,0.6425930000000001,0.437037,0.037963
577,Truck,97459c91daf9620d.jpg,171.0,0.92875,0.24875,0.765478,0.249531
578,Truck,97459c91daf9620d.jpg,172.0,0.61125,0.0,0.712008,0.003752
579,Truck,ec372d77f687b0af.jpg,1421.0,0.2625,0.0,0.997917,0.439583
580,Truck,fab266555d53fc48.jpg,1429.0,0.5475,0.148333,0.64,0.34125
581,Truck,fab266555d53fc48.jpg,1430.0,0.6225,0.521667,0.518125,0.410625
582,Truck,ae666c16cab529a8.jpg,347.0,0.5193800000000001,0.396899,0.542916,0.436401
583,Truck,ae666c16cab529a8.jpg,348.0,0.236434,0.13178299999999998,0.588418,0.499483
584,Truck,ae666c16cab529a8.jpg,349.0,0.653488,0.532558,0.5501550000000001,0.440538
585,Truck,ae666c16cab529a8.jpg,350.0,0.999225,0.913953,0.416753,0.357808
586,Truck,7b04e25a3fc0775c.jpg,191.0,0.999375,0.0,0.999061,0.244131
587,Car,9d29b754a401df3c.jpg,1869.0,0.97125,0.618125,0.9125,0.699167
588,Car,9d29b754a401df3c.jpg,1870.0,0.141875,0.0,0.923333,0.7575
589,Car,9d29b754a401df3c.jpg,1871.0,0.603125,0.341875,0.876667,0.7125
590,Person,639eae0bd022a855.jpg,2697.0,0.886667,0.1625,0.946875,0.004375
591,Truck,56db34ead286cc3b.jpg,190.0,0.433125,0.2775,0.633333,0.395833
592,Person,5e15288d7b33fdfe.jpg,3303.0,0.978224,0.926298,0.805,0.5675
593,Person,5e15288d7b33fdfe.jpg,3304.0,0.035176,0.0,0.845,0.5325
594,Person,5e15288d7b33fdfe.jpg,3305.0,0.8760469999999999,0.34673400000000004,0.8,0.585
595,Person,5e15288d7b33fdfe.jpg,3306.0,0.380235,0.353434,0.77,0.65
596,Person,5e15288d7b33fdfe.jpg,3307.0,0.41206,0.393635,0.76,0.665
597,Person,5e15288d7b33fdfe.jpg,3308.0,0.435511,0.4103850000000001,0.755,0.665
598,Person,5e15288d7b33fdfe.jpg,3309.0,0.5695140000000001,0.530988,0.7775,0.61
599,Person,5e15288d7b33fdfe.jpg,3310.0,0.644891,0.603015,0.785,0.6225
600,Person,5e15288d7b33fdfe.jpg,3311.0,0.683417,0.644891,0.7775,0.6175
601,Person,5e15288d7b33fdfe.jpg,3312.0,0.8643219999999999,0.81407,0.8,0.585
602,Truck,e538b618fee24688.jpg,259.0,0.8601559999999999,0.139844,0.7375,0.259375
603,Car,912f1bd4a7279627.jpg,996.0,0.995625,0.23,1.0,0.044381
604,Truck,0edf74fc4b86603c.jpg,1213.0,0.93125,0.136875,0.906955,0.110902
605,Person,5aa2b94019997808.jpg,3377.0,0.792717,0.138189,0.92,0.208125
606,Person,ffa5d1ec21f57f86.jpg,2590.0,0.67611,0.5467420000000001,0.75875,0.4725
607,Person,ffa5d1ec21f57f86.jpg,2591.0,0.208687,0.043437,0.71,0.505
608,Person,ffa5d1ec21f57f86.jpg,2592.0,0.487252,0.120869,0.976875,0.488125
